master_id,canonical_id,chapter_no,chapter_title,section_no,section_title,source_entry_title,source_file,source_status,source_page_start,notes
YK-0205,YKC-0205,7,コミュニケーションの構造,7.2,ヨガクラスの環境：望ましいこと、望ましくないこと,ヨガクラスの環境：望ましいこと、望ましくないこと,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0205,YKC-0205,7,コミュニケーションの構造,7.2,ヨガクラスの環境：望ましいことと望ましくないこと,ヨガクラスの環境：望ましいことと望ましくないこと,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0203,YKC-0206,7,コミュニケーションの構造,7.3,ヨガの教師の仕事,ヨガの教師の仕事,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0210,YKC-0207,7,コミュニケーションの構造,7.3,ヨガ教師の仕事と特質,ヨガ教師の仕事と特質,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0212,YKC-0208,7,コミュニケーションの構造,7.4,効果的な教え方,効果的な教え方,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0213,YKC-0209,7,コミュニケーションの構造,7.4,効果的な教授スキル,効果的な教授スキル,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0222,YKC-0210,7,コミュニケーションの構造,7.4,効果的な教授スキル,教師の役割,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0200,YKC-0211,7,コミュニケーションの構造,7.5,クラスを教えるときの一般的な指針,クラスを教えるときの一般的な指針,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0202,YKC-0212,7,コミュニケーションの構造,7.5,クラスを教えるときの一般的な指針,ペース,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0209,YKC-0213,7,コミュニケーションの構造,7.5,クラスを教えるときの一般的な指針,声,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0217,YKC-0214,7,コミュニケーションの構造,7.5,クラスを教えるときの一般的な指針,大きい部屋,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0219,YKC-0215,7,コミュニケーションの構造,7.5,クラスを教えるときの一般的な指針,小さい部屋,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0208,YKC-0216,7,コミュニケーションの構造,7.6,ヨガコースのスケジュール,ヨガコースのスケジュール,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0204,YKC-0217,7,コミュニケーションの構造,7.7,ヨガの練習の教え方,ヨガの練習の教え方,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0216,YKC-0218,7,コミュニケーションの構造,7.7,ヨガの練習の教え方,呼吸を数えながらの実演,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0218,YKC-0219,7,コミュニケーションの構造,7.7,ヨガの練習の教え方,実演（デモンストレーション）,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0229,YKC-0220,7,コミュニケーションの構造,7.7,ヨガの練習の教え方,質疑応答のセッション,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0232,YKC-0221,7,コミュニケーションの構造,7.7,ヨガの練習の教え方,静かな実演,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0206,YKC-0222,7,コミュニケーションの構造,7.8,ヨガクラスの管理運営,ヨガクラスの管理運営,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0207,YKC-0223,7,コミュニケーションの構造,7.8,ヨガクラスの運営,ヨガクラスの運営,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0211,YKC-0224,7,コミュニケーションの構造,7.8,ヨガクラスの運営,レッスンプラン,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0224,YKC-0225,7,コミュニケーションの構造,7.8,ヨガクラスの運営,生徒たちを怪我から守る,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0225,YKC-0226,7,コミュニケーションの構造,7.8,ヨガクラスの運営,生徒のための日々の日課を準備する,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0220,YKC-0227,7,コミュニケーションの構造,7.9,教授テクニック,接触,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0221,YKC-0228,7,コミュニケーションの構造,7.9,教授テクニック,接触の種類,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0223,YKC-0229,7,コミュニケーションの構造,7.9,教授テクニック,教授テクニック,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0227,YKC-0230,7,コミュニケーションの構造,7.9,教授テクニック,観察,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0230,YKC-0231,7,コミュニケーションの構造,7.9,教授テクニック,適切でない接触,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0231,YKC-0232,7,コミュニケーションの構造,7.9,教授テクニック,適切な接触,10.5ヨガ本第7章コミュニケーションの構造＿チェック済.docx,checked,,
YK-0241,YKC-0233,8,体の関節の知識とヴィヤヤーマ,8.1,主要関節の動き,主要関節の動き,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0242,YKC-0234,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,体幹関節,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0243,YKC-0236,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,肩関節,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0244,YKC-0237,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,膝関節,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0245,YKC-0238,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,要所の関節の動き,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0246,YKC-0239,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,距骨（きょこつ）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0247,YKC-0240,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,関節と靭帯,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0250,YKC-0241,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,首（頚）の関節,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0251,YKC-0242,8,体の関節の知識とヴィヤヤーマ,8.1,要所の関節の動き,骨 Ｐ２０４,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0235,YKC-0243,8,体の関節の知識とヴィヤヤーマ,8.2,スークシュマ・ヴヤヤーマ,スークシュマ・ヴヤヤーマ,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0235,YKC-0243,8,体の関節の知識とヴィヤヤーマ,8.2,スークシュマ・ヴャヤヤーマ（sūkṣma-vyayāma）,スークシュマ・ヴャヤヤーマ（sūkṣma-vyayāma）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0249,YKC-0245,8,体の関節の知識とヴィヤヤーマ,8.2,スークシュマ・ヴャヤヤーマ（sūkṣma-vyayāma）,頭からつま先までのスークシュマ・ヴャヤヤーマ,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0233,YKC-0246,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,カパーラバーティ（kapāla-bhāti）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0233,YKC-0246,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,カパーラバーティ（kapāla-bhāti 頭部/粘液浄化）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0234,YKC-0247,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,シャット・クリヤー：体の強化と健康のために意図されたハタ・ヨガの6つの浄化法,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0236,YKC-0248,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,ダウティ／クンジャラ（dhauti / kunjala-kriyā 洗浄法/嘔吐法）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0237,YKC-0249,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,トラータカ（trāṭaka 眼の浄化法）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0238,YKC-0250,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,ナウリ（nauli 腹部運動）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0239,YKC-0251,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,ネティ（neti 鼻腔の浄化法）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0240,YKC-0252,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,バスティ（vasti 浣腸法）,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0248,YKC-0253,8,体の関節の知識とヴィヤヤーマ,8.3,シャット・クリヤー（ṣaṭkriyā 六つの浄化法）,靭帯：骨と隣接する骨をつなぐ結合組織の束,10.5ヨガ本第8章体の関節の知識とヴャヤーマチェック済み.docx,checked,,
YK-0263,YKC-0254,9,スーリヤ・ナマスカーラとアーサナ,9.1,スーリヤ・ナマスカーラ（太陽礼拝）について,スーリヤ・ナマスカーラ（太陽礼拝）について,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0263,YKC-0254,9,スーリヤ・ナマスカーラとアーサナ,9.1,スーリヤ・ナマスカーラ（太陽礼拝）序論,スーリヤ・ナマスカーラ（太陽礼拝）序論,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0262,YKC-0256,9,スーリヤ・ナマスカーラとアーサナ,9.2,スーリヤ・ナマスカーラのテクニック,スーリヤ・ナマスカーラのテクニック,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0262,YKC-0256,9,スーリヤ・ナマスカーラとアーサナ,9.2,スーリヤ・ナマスカーラ実践のテクニック,スーリヤ・ナマスカーラ実践のテクニック,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0280,YKC-0258,9,スーリヤ・ナマスカーラとアーサナ,9.2,スーリヤ・ナマスカーラ実践のテクニック,太陽への祈り,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0256,YKC-0259,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ガルーダアーサナ（garuḍāsana 鷲のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice; chapter9 source is review_required
YK-0276,YKC-0261,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,ヨガにおける五つの背骨の動き,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0278,YKC-0262,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,側方屈曲（側屈）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0279,YKC-0263,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,反り（後屈）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0281,YKC-0264,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,屈曲 （前屈）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0282,YKC-0265,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,軸伸張,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0283,YKC-0266,9,スーリヤ・ナマスカーラとアーサナ,9.4,ヨガにおける五つの背骨の動き,軸回転（ねじり）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,chapter9 source is review_required
YK-0287,YKC-0267,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,ウジャーイー・プラーナーヤーマ（ujjāyī-prāṇāyāma）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0290,YKC-0268,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,シッダーサナ（siddhāsana 達人座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0292,YKC-0269,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,シータリー・プラーナーヤーマ（śītalī-prāṇāyāma）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0293,YKC-0270,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,シートカーリー・プラーナーヤーマ（śītkarī-prāṇāyāma）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0298,YKC-0271,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,スーリヤ・ベーダナ・プラーナーヤーマ（sūrya-bhedana-prāṇāyāma）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0301,YKC-0272,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,バストリカー・プラーナーヤーマ（bhastrikā-prāṇāyāma フイゴ呼吸）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0303,YKC-0273,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,ブラーマリー・プラーナーヤーマ（bhrāmarī-prāṇāyāma 蜂の羽音の呼吸法）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0305,YKC-0274,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,プラーナーヤーマのための座法（ポーズ）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0306,YKC-0275,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,プラーナーヤーマ（呼吸法）への導入,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0313,YKC-0276,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,完全なヨガ呼吸－理解と実演能力,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0314,YKC-0277,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,段階的な横隔膜呼吸（腹式呼吸）の案内,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0317,YKC-0278,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,胸郭または胸式呼吸,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0318,YKC-0279,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,腹式呼吸,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0319,YKC-0280,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,鎖骨呼吸,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,source subsection identified from '鎖骨呼吸の実践ステップ'; safety/adaptation review required before ai_teacher_practice
YK-0316,YKC-0281,10,瞑想とプラーナーヤーマ（呼吸法）,10.2,瞑想の概念,瞑想の概念,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0316,YKC-0281,10,瞑想とプラーナーヤーマ（呼吸法）,10.2,瞑想の概念（3）,瞑想の概念（3）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0284,YKC-0282,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,アシュヴィニー・ムドラー（aśvinī-mudrā）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0288,YKC-0283,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ガーヤトリー・マントラ（gāyatrī-mantra）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0289,YKC-0284,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ケーチャリー・ムドラー（kecarī-mudrā）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0291,YKC-0285,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,シャンティ・マントラ（śāntī-mantra）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0294,YKC-0286,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ジャパ,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0295,YKC-0287,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ジュニャーナ（jñāna）またはギャーナ・ムドラー（gyāna-mudrā）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0299,YKC-0288,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ダーラナとディヤーナの間の相違,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0304,YKC-0289,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,プラーナ・ムドラー（prāṅa-mudrā）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0307,YKC-0290,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,マインドフルネス瞑想,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0308,YKC-0291,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,マントラ,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0309,YKC-0292,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,マントラ・チャクラ（mantra-cakra 真言輪筒）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,
YK-0310,YKC-0293,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,ムドラーを実践する時間,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0312,YKC-0294,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,初心者の簡単な瞑想技法,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0315,YKC-0295,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想実践的テクニック,瞑想実践的テクニック,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0315,YKC-0295,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,瞑想の実践的テクニック,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0320,YKC-0296,10,瞑想とプラーナーヤーマ（呼吸法）,10.3,瞑想の実践的テクニック,集中瞑想,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,practice_candidate_only; safety/adaptation review required before ai_teacher_practice
YK-0321,YKC-0297,11,教えることの実践,11.1,ヨガを教える,クラスに十分な時間の余裕をもち出発すること,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0322,YKC-0298,11,教えることの実践,11.1,ヨガを教える,クラス環境の重要点,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0324,YKC-0299,11,教えることの実践,11.1,ヨガを教える,ヨガを教える,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0325,YKC-0300,11,教えることの実践,11.1,ヨガを教える,存在感,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0330,YKC-0301,11,教えることの実践,11.1,ヨガを教える,様々な生徒に対応すること,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0331,YKC-0302,11,教えることの実践,11.1,ヨガを教える,沈黙か瞑想でクラスを始めること,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0332,YKC-0303,11,教えることの実践,11.1,ヨガを教える,生徒に感謝を表現すること,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0327,YKC-0304,11,教えることの実践,11.2,生徒を教育するための原則とスキル,志望者教育のために必要とされる技能,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0328,YKC-0305,11,教えることの実践,11.2,生徒を教育するための原則とスキル,指導方法,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0329,YKC-0306,11,教えることの実践,11.2,生徒を教育するための原則とスキル,教育原理,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0333,YKC-0307,11,教えることの実践,11.2,生徒を教育するための原則とスキル,生徒を教育するための原則とスキル,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0334,YKC-0308,11,教えることの実践,11.2,生徒を教育するための原則とスキル,直接実践教授法（Direct-Practice Method）,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0323,YKC-0309,11,教えることの実践,11.3,グループでヨガを教える,グループでヨガを教える,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0326,YKC-0310,11,教えることの実践,11.3,グループでヨガを教える,実演（Demonstration）：指導方法としてヨガの実践を示す行為,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0335,YKC-0311,11,教えることの実践,11.3,グループでヨガを教える,質疑応答セッション,10.5ヨガ本第11章教えることの実践＿チェック済最終.docx,final,,
YK-0302,YKC-0312,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,パドマーサナ（padmāsana 蓮華座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0286,YKC-0313,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,アルダ・パドマーサナ（ardha-padmāsana 半分の蓮華座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0297,YKC-0314,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,スヴァスティカーサナ（svastikāsana 吉祥座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0296,YKC-0315,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,スカーサナ（skhāsana 安楽座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0311,YKC-0316,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,ヴァジラーサナ（vajrāsana 金剛座、正座）,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0285,YKC-0317,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,アヌローマ・ヴィローマ／ナーディー・ショーダナ,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0300,YKC-0318,10,瞑想とプラーナーヤーマ（呼吸法）,10.1,プラーナーヤーマ（呼吸法）への導入,チャンドラ・ベーダナ・プラーナーヤーマ,10.5ヨガ本第10章 瞑想とプラーナーヤーマ_チェック済.docx,checked,,K2.6 explicit source-supported practice extraction
YK-0274,YKC-0319,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,マツヤーサナ（matsyāsana 魚のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0270,YKC-0320,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,パスチモッタナーサナ（paścimottānāsana 座位前屈ポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
